Brand,Model_Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
17,160,9,2011,100010,1,1,2,12.05,2179,120,8,5.5
17,160,0,2016,98000,1,1,0,15.4,1997,120,7,11.5
17,160,8,2015,52373,1,1,2,15.4,2179,120,7,8.5
17,160,5,2015,120000,1,1,0,15.4,2179,120,7,12
17,160,8,2013,75000,1,1,0,12.05,2179,120,8,6.29
17,160,6,2013,72000,1,1,0,10.5,2179,120,8,6
17,160,9,2014,83128,1,1,0,15.4,2179,120,7,7.45
17,160,10,2010,96813,1,1,2,12.05,2179,120,8,5.5
17,160,10,2017,66988,1,0,0,15.4,2179,120,7,10
17,160,6,2010,105000,1,1,2,12.05,2179,120,8,5.21
17,160,10,2014,87200,1,1,0,15.4,2523,75,7,7.75
17,160,1,2005,60000,1,1,0,10.5,2179,120,8,4
17,160,8,2014,45128,1,1,0,12.05,2179,120,8,6.75
17,160,9,2006,89869,1,1,0,12.7,2609,116.6,8,3.25
17,160,8,2011,51387,1,1,0,12.05,2179,120,7,5.5
17,160,4,2010,72000,1,1,0,12.05,2179,120,8,4.4
17,160,1,2007,81000,1,1,3,12.05,2179,120,8,4.35
17,160,4,2015,61000,1,1,0,15.4,2179,120,8,9.5
17,160,3,2011,108905,1,0,2,11.79,2179,120,8,6.21
17,160,8,2016,32000,1,1,0,15.4,2179,120,7,9.75
17,160,0,2011,70000,1,1,2,12.05,2179,120,8,7.45
17,160,2,2005,120000,1,1,2,12.7,2609,116.6,8,2.9
17,160,4,2011,85000,1,1,0,12.05,2179,120,8,5.25
17,160,9,2011,50000,1,0,0,11.79,2179,120,8,6
17,160,4,2011,77001,1,1,0,12.05,2179,120,8,4.49
17,160,9,2014,84000,1,1,0,12.05,2179,120,7,6.85
17,160,4,2012,77000,1,1,2,12.05,2179,120,8,4.93
17,160,1,2014,87000,1,1,0,12.05,2179,120,7,7.4
17,160,2,2008,100000,1,1,2,12.7,2609,120,8,4
17,160,9,2010,76477,1,1,0,10.5,2179,120,8,4.25
17,160,4,2011,65000,1,1,2,12.05,2179,120,8,4
17,160,5,2013,86000,1,0,0,11.79,2179,120,8,8
17,160,6,2014,72618,1,1,0,12.05,2179,120,7,8
17,160,1,2010,144400,1,1,3,12.05,2179,120,8,5.25
17,160,7,2014,45239,1,1,0,12.05,2179,120,8,7.09
17,160,10,2012,99000,1,1,3,12.05,2179,120,8,6
17,160,1,2013,70359,1,1,0,12.05,2179,120,8,7.65
17,160,4,2012,76777,1,1,2,12.05,2179,120,8,4.88
17,160,7,2016,72118,1,1,0,15.4,2179,120,8,10.23
17,160,7,2018,27395,1,1,0,15.4,2179,120,7,14.19
17,160,5,2006,92000,1,1,0,10.5,2179,120,8,3.45
17,160,1,2005,90000,1,1,0,10.5,2179,120,8,2.6
17,160,5,2014,90000,1,1,0,12.05,2179,120,8,7.9
17,160,6,2011,83000,1,1,0,12.05,2179,120,8,6.71
17,160,7,2017,26741,1,1,0,15.4,1997,120,7,10.08
17,160,1,2011,73000,1,1,0,12.05,2179,120,8,6.4
17,164,1,2013,72000,1,0,2,11.18,2696,184,7,12.5
17,164,4,2014,65000,1,0,0,11.18,2696,184,7,10.5
17,164,4,2014,62000,1,0,0,11.18,2696,184,7,10.55
17,164,7,2015,67415,1,0,0,11.18,2696,184,7,11.03
17,164,5,2013,61202,1,0,0,11.18,2696,184,7,14.5
17,164,7,2014,91586,1,0,2,11.18,2696,184,7,9.47
17,164,10,2013,76000,1,0,2,11.18,2696,184,7,8.79
17,164,4,2013,66372,1,0,0,11.18,2696,184,7,10.5
17,164,7,2014,58995,1,1,0,12.83,2696,162,7,9.25
17,164,5,2012,73670,1,1,0,12.83,2696,162,7,12.5
17,164,0,2013,80000,1,0,2,11.18,2696,184,7,9.5
17,164,10,2013,57000,1,1,0,12.83,2696,162,7,12.45
17,164,9,2016,39000,1,0,0,11.18,2696,184,7,13.85
17,170,7,2017,47357,1,0,0,18.49,1493,100,7,8.37
17,170,7,2018,55594,1,1,0,18.49,1493,100,7,8.48
17,170,4,2016,47035,1,1,0,18.49,1493,100,7,6.95
17,170,5,2017,30000,1,0,0,18.49,1493,100,7,8.2
17,170,3,2017,49404,1,1,0,18.49,1493,100,7,7.36
17,170,7,2017,57259,1,1,0,18.49,1493,100,7,8.87
17,170,3,2017,22251,1,1,0,18.49,1493,100,7,8.75
17,170,10,2016,67000,1,1,0,18.49,1493,100,7,6.3
17,170,3,2017,56380,1,1,0,18.49,1493,100,7,7.57
17,174,6,2012,75800,1,1,2,16.55,2498,105,6,5.5
17,174,6,2016,19000,1,1,0,16.55,2498,105,6,9.25
17,174,9,2018,2500,1,1,0,18.06,2523,63,7,8.25
17,174,7,2019,13024,1,1,0,18.06,2523,63,7,9.11
17,174,3,2017,28599,1,1,0,16.55,2498,105,6,9.66
17,174,3,2019,16392,1,1,0,16.55,2498,105,6,10.36
17,182,5,2013,107000,1,1,0,21.03,1461,65,5,3.7
17,182,10,2015,90000,1,1,2,21.03,1461,65,5,3.1
17,182,2,2011,110000,1,1,2,21,1461,64.1,5,2.4
17,182,7,2012,118683,1,1,2,21,1461,64.1,5,3.19
17,199,2,2012,97000,1,1,0,20,1497,115,5,7.25
17,200,9,2015,55729,1,1,0,15.1,2179,140,7,9.65
17,200,4,2014,58000,1,1,0,15.1,2179,140,7,8.1
17,200,4,2012,65000,1,1,2,16,2179,140,7,5.75
17,200,6,2016,54000,1,0,0,16,2179,140,7,13.25
17,200,9,2012,32792,1,1,0,15.1,2179,140,7,7.9
17,200,5,2015,88428,1,1,0,16,2179,140,7,10.6
17,200,7,2013,61672,1,1,0,16,2179,140,7,7.53
17,200,1,2015,34000,1,0,0,16,2179,140,7,13
17,200,10,2012,80000,1,1,0,15.1,2179,140,7,6.5
17,200,0,2015,73000,1,1,0,16,2179,140,7,12.5
17,200,7,2016,51884,1,1,0,16,2179,140,7,12.46
17,200,4,2012,72450,1,1,0,15.1,2179,140,7,8.1
17,200,0,2015,72007,1,1,0,15.1,2179,140,7,9.9
17,200,3,2016,56532,1,1,0,16,2179,140,7,15.54
17,200,3,2019,19654,1,0,0,14,2179,155,7,17.63
17,200,7,2017,43773,1,1,0,16,2179,140,7,13.54
17,200,4,2011,66000,1,1,0,15.1,2179,140,7,5.5
17,200,2,2014,80000,1,1,0,15.1,2179,140,7,9.4
17,200,4,2017,13363,1,1,0,16,1997,140,7,12
17,200,3,2013,116694,1,1,0,15.1,2179,140,7,9.57
17,200,1,2014,65213,1,1,0,16,2179,140,7,9.45
17,200,8,2013,43000,1,1,0,16,2179,140,7,7
17,200,3,2016,62946,1,1,0,15.1,2179,140,7,11.05
17,200,9,2012,37000,1,1,0,16,2179,140,7,7.75
17,200,4,2012,75000,1,1,2,15.1,2179,140,7,6.25
17,200,9,2016,33000,1,1,0,16,2179,140,7,9.25
17,200,3,2017,64961,1,1,0,16,2179,140,7,16.13
17,200,8,2016,54000,1,1,0,16,2179,140,7,13
17,200,3,2017,57847,1,1,0,16,2179,140,7,16.08
17,200,4,2012,88000,1,1,0,16,2179,140,7,5.99
17,200,7,2014,70963,1,1,0,15.1,2179,140,7,7.83
17,200,8,2014,55000,1,1,0,16,2179,140,7,8.5
17,200,8,2013,87284,1,1,0,15.1,2179,140,7,7.8
17,200,10,2014,81000,1,1,0,15.1,2179,140,7,9
17,200,9,2016,41000,1,0,0,16,2179,140,7,13.75
17,200,6,2014,70669,1,1,0,15.1,2179,140,7,9
17,200,3,2016,41840,1,1,0,15.1,2179,140,7,13.52
17,200,4,2015,62000,1,1,0,16,2179,140,7,10.25
17,200,3,2016,67472,1,1,0,16,2179,140,7,14.5
17,200,7,2014,49663,1,1,0,15.1,2179,140,7,8.42
17,200,3,2016,67995,1,1,0,16,2179,140,7,11.73
17,200,0,2014,67000,1,1,2,15.1,2179,140,7,7.2
17,200,1,2014,55000,1,1,0,15.1,2179,140,7,9.8
17,200,4,2015,36096,1,1,0,15.1,2179,140,7,8.85
17,200,2,2011,143354,1,1,2,16,1997,140,7,6
17,200,3,2018,24500,1,0,0,16,2179,140,7,16.52
17,200,1,2015,76000,1,1,2,16,2179,140,7,12
17,200,7,2013,73648,1,1,0,15.1,2179,140,7,7.31
17,200,3,2015,36836,1,1,0,15.1,2179,140,7,12.49
17,200,7,2015,59182,1,1,0,15.1,2179,140,7,9.46
17,200,8,2017,14600,1,1,0,16,2179,140,7,14.5
17,200,3,2016,59711,1,1,0,15.1,2179,140,7,13.28
17,200,5,2015,113000,1,1,0,15.1,2179,140,7,10.85
17,200,2,2016,89000,1,1,0,16,2179,140,7,13.5
17,200,3,2013,130790,1,1,0,16,2179,140,7,9.24
17,200,4,2018,9000,1,1,0,14,2179,155,7,13
17,200,2,2013,78000,1,1,0,15.1,2179,140,7,10.75
17,200,3,2015,42999,1,1,0,15.1,2179,140,7,11.52
17,200,2,2011,126000,1,1,3,16,2179,140,7,6.7
17,200,7,2014,63288,1,1,0,15.1,2179,140,7,7.77
17,200,10,2015,87900,1,1,0,16,2179,140,7,12.01
17,200,9,2015,82000,1,1,0,16,2179,140,7,8.75
17,200,3,2018,82739,1,0,0,16,2179,140,7,16.77
17,200,3,2015,84725,1,1,0,15.1,2179,140,7,11.6
17,200,7,2017,41290,1,1,2,16,2179,140,7,10.94
17,200,9,2017,23000,1,0,0,16,2179,140,7,15.5
17,200,5,2015,102626,1,1,0,16,2179,140,7,12.25
17,200,6,2017,22000,1,1,0,16,2179,140,7,16
17,200,9,2015,53392,1,1,0,16,2179,140,7,11.95
17,200,3,2015,65100,1,1,0,15.1,2179,140,7,8.36
17,200,7,2013,87736,1,1,0,15.1,2179,140,7,7.02
17,200,4,2014,86000,1,1,0,15.1,2179,140,7,7.85
17,200,0,2014,31000,1,1,0,15.1,2179,140,7,9.5
17,200,5,2013,49000,1,1,0,16,2179,140,7,9
17,200,3,2015,39335,1,1,0,15.1,2179,140,7,12.63
17,200,7,2018,25948,1,0,0,16,2179,140,7,16.46
17,200,8,2013,73314,1,1,0,15.1,2179,140,7,6.6
17,200,10,2011,90000,1,1,2,15.1,2179,140,7,6.1
17,200,9,2016,120000,1,1,0,15.1,2179,140,7,12
17,200,6,2017,40000,1,1,0,16,2179,140,7,15.9
17,200,5,2012,123600,1,1,0,15.1,2179,140,7,8.25
17,200,10,2013,55000,1,1,0,15.1,2179,140,7,8.5
17,200,9,2015,83000,1,1,0,16,2179,140,7,9
17,200,1,2013,71231,1,1,2,16,2179,140,7,9.75
17,200,8,2013,44000,1,1,0,16,2179,140,7,7.25
17,200,7,2013,61591,1,1,0,16,2179,140,7,6.82
17,200,9,2014,45600,1,1,0,15.1,2179,140,7,8.25
17,200,10,2012,95000,1,1,0,15.1,2179,140,7,7.21
17,200,6,2012,110000,1,1,0,15.1,2179,140,7,7.2
17,200,4,2016,81177,1,1,0,16,1997,140,7,11.25
17,200,8,2013,55886,1,1,0,16,2179,140,7,7.25
17,200,3,2016,66296,1,1,0,16,2179,140,7,15.96
17,200,8,2012,47629,1,1,0,15.1,2179,140,7,6.5
17,200,2,2011,128000,1,1,3,16,2179,140,7,6.4
17,200,4,2015,37000,1,1,0,15.1,2179,140,7,9.3
17,200,3,2014,86091,1,1,0,15.1,2179,140,7,10.09
17,200,4,2014,74345,1,1,0,15.1,2179,140,7,8
17,200,0,2015,52000,1,1,0,16,2179,140,7,11.5
17,200,9,2016,33000,1,1,0,16,2179,140,7,9.65
17,200,8,2014,62000,1,1,0,15.1,2179,140,7,7.25
17,200,0,2014,58000,1,1,0,15.1,2179,140,7,7.5
17,200,5,2016,80999,1,0,0,16,2179,140,7,14.4
17,200,9,2012,48000,1,1,0,15.1,2179,140,7,6.5
17,200,5,2013,140000,1,1,2,15.1,2179,140,7,9
17,200,3,2018,46811,1,1,0,16,2179,140,7,16.59
17,200,4,2016,24569,1,1,0,16,1997,140,7,13.5
17,200,7,2012,82103,1,1,0,15.1,2179,140,7,6.2
17,200,7,2018,29907,1,1,0,16,2179,140,7,16.36
17,200,4,2017,21000,1,0,0,16,2179,140,7,16.5
17,200,6,2014,88511,1,1,0,16,2179,140,7,8.25
17,200,9,2015,48000,1,1,0,16,2179,140,7,9.45
17,200,1,2013,52910,1,1,2,15.1,2179,140,7,9.5
17,200,9,2012,35000,1,1,0,16,2179,140,7,8.25
17,203,5,2009,90764,1,1,0,14,2498,112,8,3.85
17,203,2,2016,85000,1,1,0,14.95,2489,93.7,7,6.15
17,203,3,2014,67771,1,1,0,11.68,2498,112,8,7.06
17,203,5,2015,169000,1,1,0,14.95,2489,93.7,7,5
17,203,9,2011,76000,1,1,2,14,2498,112,7,3.75
17,203,2,2015,82000,1,1,2,14.02,2179,118.3,7,4.85
17,203,3,2016,49176,1,1,0,11.68,2498,112,8,7.46
17,203,3,2016,93166,1,1,2,14.02,2179,118.3,7,5.85
17,203,0,2010,91596,1,1,0,14.95,2489,93.7,7,1.85
17,203,5,2015,129750,1,1,2,14.95,2489,93.7,7,6.8
17,203,10,2009,70000,1,1,0,14,2498,112,7,2.85
17,203,10,2013,167362,1,1,0,11.68,2498,112,7,4
17,203,7,2010,109147,1,1,0,14,2498,112,8,2.65
17,203,9,2011,130000,1,1,0,14,2498,112,8,2.75
17,203,5,2016,132000,1,1,0,14.95,2489,93.7,7,5.5
17,203,5,2016,105545,1,1,0,14,2498,112,7,5.3
17,203,6,2012,55000,1,1,2,14,2498,112,8,2.9
18,6,2,2007,72000,4,1,3,16.1,796,37,4,1
18,6,6,2009,32000,4,1,0,16.1,796,37,4,0.9
18,6,6,2007,59000,4,1,0,16.1,796,37,4,0.75
18,6,6,2006,165000,4,1,0,16.1,796,37,4,0.9
18,6,5,2011,83969,4,1,0,16.1,796,37,4,1.3
18,6,6,2004,12000,4,1,2,16.1,796,37,4,0.45
18,6,10,2003,52000,4,1,0,16.1,796,37,4,0.5
18,6,6,2009,22100,4,1,2,16.1,796,37,4,0.8
18,6,6,2010,70000,4,1,2,16.1,796,37,4,0.9
18,6,6,2002,53500,4,1,2,16.1,796,37,4,0.63
18,6,6,2002,75000,4,1,0,16.1,796,37,4,0.51
18,6,10,2000,78000,4,1,0,16.1,796,37,4,0.55
18,8,10,2010,67000,4,1,0,19,998,66.1,5,2
18,8,10,2009,85000,4,1,3,19,998,66.1,5,1.8
18,8,5,2010,81448,4,1,0,19,998,66.1,5,2.6
18,8,5,2009,66149,4,1,0,19,998,66.1,5,2.45
18,8,10,2011,70000,4,1,0,19,998,66.1,5,2
18,8,10,2011,69000,4,1,2,19,998,66.1,5,1.95
18,8,3,2013,60587,4,0,2,16.98,998,66.1,5,3.49
18,8,6,2009,65000,4,1,2,19,998,66.1,5,2.05
18,8,5,2009,61964,4,1,0,19,998,66.1,5,2.25
18,8,7,2010,55324,4,1,0,19,998,66.1,5,2.87
18,8,5,2008,51366,4,1,0,19,998,66.1,5,2.25
18,8,5,2011,53766,4,1,0,19,998,66.1,5,2.7
18,8,4,2010,70000,4,1,0,19,998,66.1,5,2
18,8,8,2010,60000,4,1,0,19,998,66.1,5,1.35
18,8,5,2010,68375,4,1,0,19,998,66.1,5,2.5
18,8,5,2013,56500,4,0,0,16.98,998,66.1,5,3.45
18,8,9,2012,32910,4,0,0,16.98,998,66.1,5,2.5
18,16,5,2013,54000,4,1,2,20.92,998,67.1,5,2.75
18,16,4,2008,90000,4,1,2,19.7,796,46.3,5,1.25
18,16,5,2014,88500,4,1,0,24.07,998,67.1,5,2.6
18,16,2,2010,94385,4,1,2,19.7,796,46.3,5,1.6
18,16,7,2016,32227,4,1,0,22.74,796,47.3,5,3.26
18,16,5,2011,70000,4,1,0,20.92,998,67.1,5,2.1
18,16,0,2009,35000,4,1,0,19.7,796,46.3,5,1.5
18,16,2,2006,56000,4,1,2,19.7,796,46.3,5,1.4
18,16,10,2012,38000,4,1,0,19.7,796,46.3,5,2.25
18,16,10,2017,30000,4,1,0,24.07,998,67.1,5,3.75
18,16,8,2018,26200,4,1,0,24.7,796,47.3,5,2.9
18,16,1,2011,11000,4,1,3,18.9,796,47,5,2.9
18,16,6,2010,125000,4,1,0,19.7,796,46.3,5,0.92
18,16,7,2016,34267,4,1,0,22.74,796,47.3,5,3.74
18,16,1,2011,64357,4,1,0,24.07,998,67.1,5,2.75
18,16,5,2017,25058,4,0,0,24.07,998,67.1,5,3.95
18,16,7,2017,54250,4,1,0,22.74,796,47.3,5,3.51
18,16,5,2012,67147,4,1,0,19.7,796,46.3,5,2.6
18,16,10,2014,49000,4,1,0,24.07,998,67.1,5,2.3
18,16,5,2014,58500,4,1,0,22.74,796,47.3,5,2.75
18,16,4,2012,65537,0,1,0,26.83,796,38.4,5,2.1
18,16,8,2016,26000,4,1,0,22.74,796,47.3,5,2.6
18,16,2,2011,91211,4,1,0,20.92,998,67.1,5,2.1
18,16,5,2009,35000,4,1,0,19.7,796,46.3,5,1.7
18,16,10,2015,73204,4,0,0,24.07,998,67.1,5,3.3
18,16,9,2016,24000,4,1,0,24.7,796,47.3,5,2.8
18,16,10,2014,32000,4,1,2,22.74,796,47.3,5,2.1
18,16,8,2013,56840,4,1,0,22.74,796,47.3,5,1.55
18,16,5,2012,46004,4,1,0,20.92,998,67.1,5,2.4
18,16,9,2018,10600,0,1,0,33.44,796,40.3,4,3.5
18,16,3,2012,49008,4,1,0,19.7,796,46.3,5,2.88
18,16,8,2016,31000,4,1,0,24.7,796,47.3,5,2.15
18,16,9,2019,171,4,1,0,24.7,796,47.3,5,3.6
18,16,8,2018,2100,4,1,0,24.07,998,67.1,5,3.6
18,16,3,2010,48105,4,1,0,19.7,796,46.3,5,3.1
18,16,5,2016,10000,4,1,0,24.07,998,67.1,5,3.5
18,16,4,2015,51000,4,1,0,20.92,998,67.1,5,2.65
18,16,2,2015,21000,4,1,0,22.74,796,47.3,5,2.79
18,16,3,2010,59136,4,1,0,19.7,796,46.3,5,2.96
18,16,8,2015,11110,4,1,0,22.74,796,47.3,5,2.35
18,16,3,2011,48624,4,1,0,24.07,998,67.1,5,3.22
18,16,6,2010,73513,4,1,0,19.7,796,46.3,5,1.85
18,16,2,2008,65000,4,1,0,19.7,796,46.3,5,1.59
18,16,5,2006,71993,4,1,0,19.7,796,46.3,5,1.8
18,16,2,2011,75000,4,1,0,19.7,796,46.3,5,2.1
18,16,10,2012,69000,4,1,0,20.92,998,67.1,5,2.1
18,16,6,2013,86000,4,1,0,22.74,796,47.3,5,2.41
18,16,5,2011,76976,4,1,2,19.7,796,46.3,5,2.15
18,16,10,2012,100000,4,1,0,20.92,998,67.1,5,1.8
18,16,5,2015,96000,4,1,0,22.74,796,47.3,5,2.5
18,16,9,2008,26299,4,1,0,19.7,796,46.3,5,1.2
18,16,2,2016,57000,4,0,0,24.07,998,67.1,5,3.4
18,16,4,2013,56000,4,1,0,24.7,796,47.3,5,2.1
18,16,0,2016,60000,4,1,0,24.7,796,47.3,5,2.65
18,16,8,2009,68078,4,1,0,19.7,796,46.3,5,1.02
18,16,5,2013,90121,4,1,0,20.92,998,67.1,5,2.2
18,16,2,2008,68000,4,1,3,19.7,796,46.3,5,1.2
18,16,3,2011,46808,4,1,2,24.07,998,67.1,5,3.19
18,16,5,2007,76161,4,1,0,19.7,796,46.3,5,1.65
18,16,7,2019,19855,4,1,0,24.7,796,47.3,5,3.8
18,16,9,2016,13198,4,1,0,24.07,998,67.1,5,3.15
18,16,1,2014,73000,4,1,2,24.7,796,47.3,5,2.75
18,16,7,2018,46805,4,1,0,24.07,998,67.1,5,3.63
18,16,0,2007,72000,4,1,2,19.7,796,46.3,5,1.2
18,16,8,2010,38127,4,1,0,19.7,796,46.3,5,1.55
18,16,3,2018,26234,4,1,0,24.7,796,47.3,5,4.29
18,16,5,2008,66000,4,1,0,19.7,796,46.3,5,1.7
18,16,7,2018,44202,0,1,0,32.26,998,58.2,4,4
18,16,2,2015,63714,4,1,0,22.74,796,47.3,5,2.45
18,16,6,2009,63000,4,1,0,19.7,796,46.3,5,1.5
18,16,5,2016,9370,4,1,0,22.74,796,47.3,5,2.95
18,16,10,2012,12600,4,1,0,20.92,998,67.1,5,2.4
18,16,10,2017,38000,4,1,0,22.74,796,47.3,5,3.11
18,16,4,2015,61000,4,1,0,22.74,796,47.3,5,2.15
18,16,8,2013,24027,4,1,0,24.7,796,47.3,5,2.01
18,16,5,2012,92000,0,1,2,26.83,796,38.4,5,2.1
18,16,10,2015,18000,0,1,0,33.44,796,40.3,4,3
18,16,6,2015,50000,4,1,0,22.74,796,47.3,5,2.75
18,16,5,2007,52195,4,1,0,19.7,796,46.3,5,1.75
18,16,2,2015,63714,4,1,0,24.7,796,47.3,5,2.45
18,16,5,2015,24617,4,1,0,22.74,796,47.3,5,2.36
18,16,5,2009,65090,4,1,0,19.7,796,46.3,5,2.15
18,16,9,2017,12000,4,1,0,24.07,998,67.1,5,3.25
18,16,7,2012,14814,4,1,2,19.7,796,46.3,5,2.47
18,16,2,2011,28300,4,1,0,24.07,998,67.1,5,2.15
18,16,6,2005,49000,4,1,0,19.7,796,46.3,5,0.9
18,16,5,2010,94753,4,1,0,19.7,796,46.3,5,1.95
18,16,4,2012,65537,0,1,2,33.44,796,40.3,4,2.1
18,16,8,2008,38000,4,1,0,19.7,796,46.3,5,1.1
18,16,10,2016,7000,4,1,0,24.07,998,67.1,5,3
18,16,2,2006,68000,4,1,0,19.7,796,46.3,5,1.5
18,16,6,2016,51264,4,1,0,24.07,998,67.1,5,3.2
18,16,5,2009,85000,4,1,2,19.7,796,46.3,5,1.8
18,16,6,2015,25000,4,1,0,22.74,796,47.3,5,2.75
18,16,7,2014,51349,4,1,0,24.07,998,67.1,5,2.93
18,16,8,2016,31006,4,1,0,24.7,796,47.3,5,2.61
18,16,9,2010,66000,4,1,0,19.7,796,46.3,5,1.5
18,16,7,2016,51639,4,1,0,22.74,796,47.3,5,3.04
18,16,8,2016,24300,4,1,0,22.74,796,47.3,5,2.44
18,16,6,2019,3000,4,1,0,24.7,796,47.3,5,3.5
18,16,8,2017,2196,4,1,0,22.74,796,47.3,5,2.75
18,16,2,2017,5500,4,0,0,24.07,998,67.1,5,4.25
18,16,2,2016,61000,4,1,0,24.7,796,47.3,5,2.9
18,16,4,2016,35027,4,1,0,24.07,998,67.1,5,3
18,16,10,2003,69966,4,1,0,19.7,796,46.3,5,0.95
18,16,5,2011,28619,4,1,0,19.7,796,46.3,5,2.4
18,16,1,2011,64000,4,1,0,19.7,796,46.3,5,2.39
18,16,3,2016,18043,4,1,0,22.74,796,47.3,5,4.12
18,16,10,2013,30000,4,1,0,22.74,796,47.3,5,2.5
18,16,7,2015,21652,4,1,0,22.74,796,47.3,5,3.01
18,16,7,2017,24310,0,1,0,33.44,796,40.3,4,3.7
18,16,5,2007,52195,4,1,0,19.7,796,46.3,5,1.75
18,16,2,2002,103653,4,1,2,18.9,1061,47,5,1.22
18,16,7,2015,23876,4,1,0,24.07,998,67.1,5,3.46
18,16,9,2008,54000,4,1,0,19.7,796,46.3,5,1.1
18,16,5,2013,30131,4,1,0,20.92,998,67.1,5,2.65
18,16,5,2017,2530,4,1,0,24.7,796,47.3,5,3.3
18,16,6,2011,100000,4,1,0,19.7,796,46.3,5,1.5
18,16,6,2014,45700,4,1,2,22.74,796,47.3,5,2.42
18,16,5,2011,81000,4,1,0,20.92,998,67.1,5,2.2
18,16,5,2013,30852,4,1,0,22.74,796,47.3,5,2.49
18,16,10,2014,17000,4,1,0,24.07,998,67.1,5,2.1
18,16,4,2016,35000,4,1,0,24.7,796,47.3,5,2.65
18,16,3,2012,65349,4,1,0,20.92,998,67.1,5,2.81
18,16,8,2008,42000,4,1,0,19.7,796,46.3,5,1.09
18,16,6,2017,18491,4,0,0,24.07,998,67.1,5,3.9
18,16,8,2016,4000,4,1,0,24.7,796,47.3,5,3
18,16,2,2015,25000,4,0,0,24.07,998,67.1,5,3.5
18,16,7,2015,37929,4,1,0,24.07,998,67.1,5,3.69
18,16,6,2017,30000,4,1,0,22.74,796,47.3,5,3.1
18,16,9,2018,11000,4,1,0,24.7,796,47.3,5,3.35
18,16,3,2018,31919,4,0,0,24.07,998,67.1,5,4.56
18,16,6,2016,35000,4,1,0,24.07,998,67.1,5,3
18,16,7,2017,27718,4,1,0,22.74,796,47.3,5,3.28
18,16,9,2013,26200,0,1,0,30.46,796,47.3,5,2.15
18,16,8,2007,18700,4,1,2,19.7,796,46.3,5,1.25
18,16,5,2011,78000,4,1,2,20.92,998,67.1,5,2.3
18,16,7,2014,36967,4,1,0,20.92,998,67.1,5,3.64
18,16,0,2017,20000,4,0,0,24.07,998,67.1,5,4
18,16,2,2014,52000,4,1,0,20.92,998,67.1,5,2.7
18,16,5,2004,81500,4,1,2,19.7,796,46.3,5,1.3
18,16,2,2016,5700,4,1,0,24.7,796,47.3,5,2.8
18,16,10,2015,59525,0,1,2,32.26,998,58.2,4,3.1
18,25,7,2017,24773,4,1,0,21.4,1197,83.1,5,7.5
18,25,3,2018,12831,4,0,0,21.4,1197,83.1,5,9.89
18,25,3,2018,25433,1,1,0,27.39,1248,74,5,7.83
18,25,5,2005,92450,4,1,0,15.4,1590,94,5,1.2
18,25,8,2016,29000,1,1,0,27.39,1248,74,5,6.5
18,25,10,2016,14930,4,1,0,21.4,1197,83.1,5,5.85
18,25,10,2006,146000,4,1,2,15.4,1590,94,5,1.05
18,25,4,2016,50003,4,1,0,21.4,1197,83.1,5,5.45
18,25,7,2018,23714,4,1,0,21.4,1197,83.1,5,6.57
18,25,10,2005,70000,4,1,0,0,1590,83.1,5,1.3
18,25,4,2016,46000,1,1,0,27.39,1248,74,5,6.75
18,25,3,2019,17705,4,1,0,21.4,1197,83.1,5,8.7
18,25,9,2016,12000,4,1,0,21.4,1197,83.1,5,6.1
18,25,5,2016,30112,1,1,0,27.39,1248,74,5,7.79
18,25,4,2017,44000,4,0,0,21.4,1197,83.1,5,6.2
18,25,7,2018,21684,4,0,0,21.4,1197,83.1,5,7.89
18,25,7,2017,25040,4,1,0,21.4,1197,83.1,5,7.74
18,25,9,2016,12573,4,1,0,21.4,1197,83.1,5,5.8
18,25,5,2017,14900,4,0,0,21.4,1197,83.1,5,8.6
18,25,6,2018,4131,4,0,0,21.4,1197,83.1,5,7.75
18,25,9,2017,15544,4,1,0,21.4,1197,83.1,5,5.65
18,25,7,2017,36152,4,0,0,21.4,1197,83.1,5,7.22
18,25,4,2016,27000,4,1,0,21.4,1197,83.1,5,6.5
18,25,4,2017,33000,1,1,0,27.39,1248,74,5,6.96
18,25,3,2018,38852,4,0,0,21.4,1197,83.1,5,8.47
18,25,4,2018,22900,4,1,0,21.4,1197,83.1,5,7
18,25,7,2019,13574,4,0,0,21.4,1197,83.1,5,9.51
18,25,9,2016,12208,4,1,0,21.4,1197,83.1,5,6.75
18,25,3,2018,25093,4,1,0,21.4,1197,83.1,5,7.76
18,25,8,2016,29000,1,1,0,27.39,1248,74,5,6.5
18,25,9,2016,8500,4,1,0,21.4,1197,83.1,5,5.49
18,25,4,2016,17000,4,1,0,21.4,1197,83.1,5,6.9
18,25,3,2018,34630,4,0,0,21.4,1197,83.1,5,7.29
18,25,8,2016,20000,4,0,0,21.4,1197,83.1,5,5.74
18,25,7,2018,25858,4,0,0,21.4,1197,83.1,5,7.54
18,25,10,2016,27809,4,0,0,21.4,1197,83.1,5,6.41
18,25,2,2017,46663,4,1,0,21.1,998,100,5,6.95
18,25,7,2018,18678,4,1,0,21.1,998,100,5,8.32
18,25,9,2018,2000,1,1,0,27.39,1248,74,5,8.7
18,25,7,2006,70362,4,1,2,15.4,1590,74,5,1.81
18,25,3,2018,26731,4,1,0,21.1,998,100,5,8.61
18,25,5,2017,20000,1,1,0,27.39,1248,74,5,8.5
